tamanhoMem ,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
2048,2,1,4,50,1042176,1.042176
2048,2,1,4,60,1043890,1.04389
2048,2,1,4,70,1045582,1.045582
2048,2,1,4,80,1045843,1.045843
2048,2,1,4,90,1045853,1.045853
2048,2,1,4,100,1046353,1.046353
2048,2,1,8,0,1046694,1.046694
2048,2,1,8,10,1048097,1.048097
2048,2,1,8,20,1049009,1.049009
2048,2,1,8,30,1050561,1.050561
2048,2,1,8,40,1050882,1.050882
2048,2,1,8,50,1051944,1.051944
2048,2,1,8,60,1051954,1.051954
2048,2,1,8,70,1056252,1.056252
2048,2,1,8,80,1056362,1.056362
2048,2,1,8,90,1056423,1.056423
2048,2,1,8,100,1056432,1.056432
2048,2,1,16,0,1056593,1.056593
2048,2,1,16,10,1058346,1.058346
2048,2,1,16,20,1058356,1.058356
2048,2,1,16,30,1060019,1.060019
2048,2,1,16,40,1063455,1.063455
2048,2,1,16,50,1066290,1.06629
2048,2,1,16,60,1071240,1.07124
2048,2,1,16,70,1072362,1.072362
2048,2,1,16,80,1074596,1.074596
2048,2,1,16,90,1075047,1.075047
2048,2,1,16,100,1078854,1.078854
2048,2,1,32,0,1082701,1.082701
2048,2,1,32,10,1088161,1.088161
2048,2,1,32,20,1091717,1.091717
2048,2,1,32,30,1101586,1.101586
2048,2,1,32,40,1102097,1.102097
2048,2,1,32,50,1105884,1.105884
2048,2,1,32,60,1113077,1.113077
2048,2,1,32,70,1114009,1.114009
2048,2,1,32,80,1115161,1.115161
2048,2,1,32,90,1135448,1.135448
2048,2,1,32,100,1138354,1.138354
2048,2,1,64,0,1242255,1.242255
2048,2,1,64,10,1243018,1.243018
2048,2,1,64,20,1243077,1.243077
2048,2,1,64,30,1245171,1.245171
2048,2,1,64,40,1246594,1.246594
2048,2,1,64,50,1247245,1.247245
2048,2,1,64,60,1250911,1.250911
2048,2,1,64,70,1251793,1.251793
2048,2,1,64,80,1252715,1.252715
2048,2,1,64,90,1255210,1.25521
2048,2,1,64,100,1256282,1.256282
2048,4,1,1,0,1257724,1.257724
2048,4,1,1,10,1258085,1.258085
2048,4,1,1,20,1260109,1.260109
2048,4,1,1,30,1260479,1.260479
2048,4,1,1,40,1262032,1.262032
2048,4,1,1,50,1263645,1.263645
2048,4,1,1,60,1264026,1.264026
2048,4,1,1,70,1265178,1.265178
2048,4,1,1,80,1270849,1.270849
2048,4,1,1,90,1270918,1.270918
2048,4,1,1,100,1272101,1.272101
2048,4,1,2,0,1272261,1.272261
2048,4,1,2,10,1272461,1.272461
2048,4,1,2,20,1272663,1.272663
2048,4,1,2,30,1273113,1.273113
2048,4,1,2,40,1273183,1.273183
2048,4,1,2,50,1273573,1.273573
2048,4,1,2,60,1274625,1.274625
2048,4,1,2,70,1274685,1.274685
2048,4,1,2,80,1275047,1.275047
2048,4,1,2,90,1275257,1.275257
2048,4,1,2,100,1276038,1.276038
2048,4,1,4,0,1276089,1.276089
2048,4,1,4,10,1276288,1.276288
2048,4,1,4,20,1276289,1.276289
2048,4,1,4,30,1276409,1.276409
2048,4,1,4,40,1276589,1.276589
2048,4,1,4,50,1278193,1.278193
2048,4,1,4,60,1278452,1.278452
2048,4,1,4,70,1278453,1.278453
2048,4,1,4,80,1280006,1.280006
2048,4,1,4,90,1281147,1.281147
2048,4,1,4,100,1281809,1.281809
2048,4,1,8,0,1282360,1.28236
2048,4,1,8,10,1283352,1.283352
2048,4,1,8,20,1283492,1.283492
2048,4,1,8,30,1283533,1.283533
2048,4,1,8,40,1284223,1.284223
2048,4,1,8,50,1284264,1.284264
2048,4,1,8,60,1285646,1.285646
2048,4,1,8,70,1285696,1.285696
2048,4,1,8,80,1286096,1.286096
2048,4,1,8,90,1286097,1.286097
2048,4,1,8,100,1286187,1.286187
2048,4,1,16,0,1286418,1.286418
2048,4,1,16,10,1287739,1.287739
2048,4,1,16,20,1288451,1.288451
2048,4,1,16,30,1288541,1.288541
2048,4,1,16,40,1289102,1.289102
2048,4,1,16,50,1289342,1.289342
2048,4,1,16,60,1290255,1.290255
2048,4,1,16,70,1290265,1.290265
2048,4,1,16,80,1290695,1.290695
2048,4,1,16,90,1290785,1.290785
2048,4,1,16,100,1290896,1.290896
2048,4,1,32,0,1290936,1.290936
2048,4,1,32,10,1290965,1.290965
2048,4,1,32,20,1291086,1.291086
2048,4,1,32,30,1291136,1.291136
2048,4,1,32,40,1291236,1.291236
2048,4,1,32,50,1291727,1.291727
2048,4,1,32,60,1292509,1.292509
2048,4,1,32,70,1292719,1.292719
2048,4,1,32,80,1292999,1.292999
2048,4,1,32,90,1293451,1.293451
2048,4,1,32,100,1293791,1.293791
2048,4,1,64,0,1296426,1.296426
2048,4,1,64,10,1296516,1.296516
2048,4,1,64,20,1297388,1.297388
2048,4,1,64,30,1297818,1.297818
2048,4,1,64,40,1297979,1.297979
2048,4,1,64,50,1298009,1.298009
2048,4,1,64,60,1298841,1.298841
2048,4,1,64,70,1298950,1.29895
2048,4,1,64,80,1299101,1.299101
2048,4,1,64,90,1299221,1.299221
2048,4,1,64,100,1299401,1.299401
2048,8,1,1,0,1299462,1.299462
