TamanhoMem,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
2048,2,1000,4,90,1388466,1.388466
4096,64,1000,4,10,1388466,1.388466
4096,16,1000,4,50,1388556,1.388556
2048,2,1000,4,20,1389267,1.389267
8192,4,1000,4,0,1389549,1.389549
2048,8,1000,4,70,1390029,1.390029
4096,16,1000,4,40,1390389,1.390389
2048,4,1000,4,40,1390510,1.39051
4096,4,1000,2,0,1390871,1.390871
8192,64,1000,4,20,1391292,1.391292
1024,8,1000,4,10,1391872,1.391872
1024,16,1000,4,80,1392233,1.392233
8192,16,1000,4,30,1392323,1.392323
4096,4,1000,4,60,1393024,1.393024
2048,8,1000,4,80,1393144,1.393144
8192,2,1000,4,10,1393155,1.393155
1024,64,1000,4,70,1393615,1.393615
4096,8,1000,4,30,1394317,1.394317
8192,16,1000,4,60,1394658,1.394658
1024,64,1000,4,80,1395138,1.395138
8192,32,1000,4,0,1395138,1.395138
4096,2,1000,4,0,1395449,1.395449
2048,2,1000,4,80,1395909,1.395909
1024,2,1000,4,70,1396430,1.39643
2048,32,1000,4,70,1397903,1.397903
1024,2,1000,4,10,1398434,1.398434
8192,8,1000,4,100,1398584,1.398584
2048,4,1000,4,30,1398645,1.398645
8192,32,1000,4,60,1399086,1.399086
4096,16,1000,4,30,1399406,1.399406
1024,16,1000,4,30,1399466,1.399466
2048,8,1000,4,100,1400598,1.400598
8192,8,1000,4,80,1400609,1.400609
1024,2,1000,4,50,1401330,1.40133
1024,16,1000,4,40,1401410,1.40141
1024,4,1000,4,60,1401590,1.40159
2048,64,1000,4,50,1401901,1.401901
8192,8,1000,4,50,1402572,1.402572
4096,32,1000,4,50,1402812,1.402812
8192,16,1000,4,10,1403443,1.403443
1024,4,1000,4,0,1403704,1.403704
4096,4,1000,4,0,1404566,1.404566
2048,32,1000,4,50,1404736,1.404736
2048,32,1000,4,60,1405578,1.405578
2048,16,1000,4,30,1406519,1.406519
8192,8,1000,4,90,1406559,1.406559
1024,16,1000,4,10,1406620,1.40662
8192,64,1000,4,30,1406840,1.40684
1024,2,1000,4,100,1406849,1.406849
8192,8,1000,4,0,1407782,1.407782
2048,32,1000,4,10,1408293,1.408293
8192,64,1000,4,100,1408643,1.408643
1024,32,1000,4,80,1409625,1.409625
8192,4,1000,4,50,1409885,1.409885
2048,16,1000,4,50,1410006,1.410006
2048,32,1000,4,20,1410046,1.410046
2048,8,1000,4,20,1410386,1.410386
1024,32,1000,4,10,1410677,1.410677
1024,64,1000,4,10,1411269,1.411269
