tamanhoMem,minBloco,requisicoes, - ,cleaningPercent,execucao,real_time,user_time,sys_time,max_memory_kb
8192,32,30,1,60,1,0.02,0.01,0.01,38012
8192,32,30,1,70,1,0.02,0.01,0.01,38372
8192,32,30,1,80,1,0.02,0.01,0.01,38396
8192,32,30,1,90,1,0.02,0.01,0.01,38240
8192,32,30,1,100,1,0.02,0.01,0.01,38400
8192,32,40,1,0,1,0.02,0.01,0.01,38284
8192,32,40,1,10,1,0.02,0.01,0.01,38180
8192,32,40,1,20,1,0.02,0.01,0.01,38144
8192,32,40,1,30,1,0.02,0.01,0.01,38028
8192,32,40,1,40,1,0.02,0.01,0.01,37952
8192,32,40,1,50,1,0.02,0.01,0.01,38016
8192,32,40,1,60,1,0.02,0.01,0.01,38128
8192,32,40,1,70,1,0.02,0.01,0.01,38396
8192,32,40,1,80,1,0.02,0.01,0.01,38192
8192,32,40,1,90,1,0.02,0.01,0.01,37952
8192,32,40,1,100,1,0.02,0.00,0.02,38252
8192,32,50,1,0,1,0.02,0.01,0.01,38324
8192,32,50,1,10,1,0.02,0.01,0.01,38276
8192,32,50,1,20,1,0.02,0.01,0.01,38404
8192,32,50,1,30,1,0.02,0.01,0.01,38544
8192,32,50,1,40,1,0.02,0.01,0.01,38196
8192,32,50,1,50,1,0.02,0.01,0.01,38232
8192,32,50,1,60,1,0.02,0.01,0.01,38196
8192,32,50,1,70,1,0.02,0.01,0.01,37920
8192,32,50,1,80,1,0.02,0.01,0.01,38268
8192,32,50,1,90,1,0.02,0.01,0.01,38060
8192,32,50,1,100,1,0.02,0.01,0.01,37984
8192,32,60,1,0,1,0.02,0.01,0.01,38556
8192,32,60,1,10,1,0.02,0.01,0.01,38180
8192,32,60,1,20,1,0.02,0.01,0.01,38320
8192,32,60,1,30,1,0.02,0.01,0.01,38288
8192,32,60,1,40,1,0.02,0.01,0.01,38468
8192,32,60,1,50,1,0.02,0.01,0.01,38168
8192,32,60,1,60,1,0.02,0.01,0.01,38180
8192,32,60,1,70,1,0.02,0.01,0.01,37988
8192,32,60,1,80,1,0.02,0.01,0.01,38264
8192,32,60,1,90,1,0.02,0.01,0.01,37968
8192,32,60,1,100,1,0.02,0.01,0.01,38592
8192,32,100,1,0,1,0.03,0.01,0.01,38212
8192,32,100,1,10,1,0.03,0.01,0.01,38188
8192,32,100,1,20,1,0.02,0.01,0.01,38100
8192,32,100,1,30,1,0.02,0.01,0.01,38340
8192,32,100,1,40,1,0.03,0.01,0.01,38468
8192,32,100,1,50,1,0.03,0.01,0.01,38116
8192,32,100,1,60,1,0.03,0.01,0.01,38048
8192,32,100,1,70,1,0.02,0.01,0.01,38008
8192,32,100,1,80,1,0.03,0.00,0.02,38176
8192,32,100,1,90,1,0.02,0.01,0.01,38436
8192,32,100,1,100,1,0.03,0.01,0.01,38140
8192,32,1000,1,0,1,0.03,0.01,0.01,38724
8192,32,1000,1,10,1,0.02,0.01,0.01,38624
8192,32,1000,1,20,1,0.03,0.01,0.01,38756
8192,32,1000,1,30,1,0.02,0.01,0.01,38556
8192,32,1000,1,40,1,0.03,0.01,0.01,38708
8192,32,1000,1,50,1,0.03,0.01,0.01,39052
8192,32,1000,1,60,1,0.03,0.01,0.02,38724
8192,32,1000,1,70,1,0.02,0.01,0.01,38700
8192,32,1000,1,80,1,0.03,0.01,0.01,38712
8192,32,1000,1,90,1,0.03,0.01,0.01,39352
8192,32,1000,1,100,1,0.02,0.01,0.01,38724
8192,64,10,1,0,1,0.02,0.01,0.01,38172
8192,64,10,1,10,1,0.02,0.01,0.01,37952
8192,64,10,1,20,1,0.02,0.01,0.01,38304
8192,64,10,1,30,1,0.02,0.01,0.01,38340
8192,64,10,1,40,1,0.02,0.01,0.01,38504
8192,64,10,1,50,1,0.02,0.01,0.01,38276
8192,64,10,1,60,1,0.02,0.01,0.01,38212
8192,64,10,1,70,1,0.02,0.01,0.01,38316
8192,64,10,1,80,1,0.02,0.01,0.01,38152
8192,64,10,1,90,1,0.02,0.01,0.01,38396
8192,64,10,1,100,1,0.02,0.01,0.01,37968
8192,64,20,1,0,1,0.02,0.00,0.02,38156
8192,64,20,1,10,1,0.02,0.01,0.01,37976
8192,64,20,1,20,1,0.02,0.01,0.01,38272
8192,64,20,1,30,1,0.02,0.01,0.01,38136
8192,64,20,1,40,1,0.02,0.01,0.01,38324
8192,64,20,1,50,1,0.02,0.01,0.01,38188
8192,64,20,1,60,1,0.02,0.00,0.02,38276
8192,64,20,1,70,1,0.02,0.01,0.01,38312
8192,64,20,1,80,1,0.02,0.01,0.01,38384
8192,64,20,1,90,1,0.02,0.01,0.01,38280
8192,64,20,1,100,1,0.02,0.01,0.01,38532
8192,64,30,1,0,1,0.02,0.01,0.01,38096
8192,64,30,1,10,1,0.02,0.01,0.01,38412
8192,64,30,1,20,1,0.02,0.01,0.01,38232
8192,64,30,1,30,1,0.02,0.01,0.01,38180
8192,64,30,1,40,1,0.02,0.01,0.01,38252
8192,64,30,1,50,1,0.02,0.00,0.02,38372
8192,64,30,1,60,1,0.02,0.01,0.01,37848
8192,64,30,1,70,1,0.02,0.01,0.01,38192
8192,64,30,1,80,1,0.02,0.01,0.01,38252
8192,64,30,1,90,1,0.02,0.01,0.01,37948
8192,64,30,1,100,1,0.02,0.01,0.01,38472
8192,64,40,1,0,1,0.02,0.00,0.01,38468
8192,64,40,1,10,1,0.02,0.01,0.01,38172
8192,64,40,1,20,1,0.02,0.01,0.01,38408
8192,64,40,1,30,1,0.02,0.00,0.02,37936
8192,64,40,1,40,1,0.02,0.01,0.01,37976
8192,64,40,1,50,1,0.02,0.01,0.01,38528
8192,64,40,1,60,1,0.02,0.01,0.01,38148
8192,64,40,1,70,1,0.02,0.01,0.01,38140
8192,64,40,1,80,1,0.02,0.01,0.01,38320
8192,64,40,1,90,1,0.02,0.01,0.01,38060
8192,64,40,1,100,1,0.02,0.01,0.01,38012
8192,64,50,1,0,1,0.02,0.01,0.01,37988
8192,64,50,1,10,1,0.02,0.01,0.01,38104
8192,64,50,1,20,1,0.02,0.01,0.01,37668
8192,64,50,1,30,1,0.02,0.01,0.01,38484
8192,64,50,1,40,1,0.02,0.01,0.01,38312
8192,64,50,1,50,1,0.02,0.01,0.01,38408
8192,64,50,1,60,1,0.02,0.01,0.01,38276
8192,64,50,1,70,1,0.02,0.01,0.01,38052
8192,64,50,1,80,1,0.03,0.01,0.01,38368
8192,64,50,1,90,1,0.02,0.01,0.01,38124
8192,64,50,1,100,1,0.02,0.01,0.01,38320
8192,64,60,1,0,1,0.02,0.01,0.01,38184
8192,64,60,1,10,1,0.02,0.01,0.01,38296
8192,64,60,1,20,1,0.02,0.01,0.01,38344
8192,64,60,1,30,1,0.02,0.01,0.01,38176
8192,64,60,1,40,1,0.02,0.01,0.01,38364
8192,64,60,1,50,1,0.02,0.01,0.01,38452
8192,64,60,1,60,1,0.02,0.01,0.01,38040
8192,64,60,1,70,1,0.02,0.02,0.01,38164
8192,64,60,1,80,1,0.02,0.01,0.01,38568
8192,64,60,1,90,1,0.02,0.01,0.01,37940
8192,64,60,1,100,1,0.02,0.01,0.01,37992
8192,64,100,1,0,1,0.03,0.01,0.01,37924
8192,64,100,1,10,1,0.03,0.01,0.01,37856
8192,64,100,1,20,1,0.03,0.00,0.02,38124
8192,64,100,1,30,1,0.02,0.01,0.01,37888
8192,64,100,1,40,1,0.03,0.01,0.02,38176
8192,64,100,1,50,1,0.02,0.01,0.01,38012
8192,64,100,1,60,1,0.03,0.01,0.01,38172
8192,64,100,1,70,1,0.02,0.01,0.01,38336
8192,64,100,1,80,1,0.03,0.00,0.02,38220
8192,64,100,1,90,1,0.03,0.01,0.01,38308
8192,64,100,1,100,1,0.03,0.01,0.01,38216
8192,64,1000,1,0,1,0.03,0.01,0.01,38600
8192,64,1000,1,10,1,0.03,0.01,0.01,38956
8192,64,1000,1,20,1,0.03,0.01,0.01,38772
8192,64,1000,1,30,1,0.03,0.01,0.02,39112
8192,64,1000,1,40,1,0.03,0.01,0.01,38552
8192,64,1000,1,50,1,0.03,0.01,0.01,38844
8192,64,1000,1,60,1,0.02,0.01,0.01,38740
8192,64,1000,1,70,1,0.03,0.01,0.01,38824
8192,64,1000,1,80,1,0.03,0.01,0.02,38984
8192,64,1000,1,90,1,0.03,0.01,0.01,38760
8192,64,1000,1,100,1,0.03,0.02,0.01,38972
