tamanhoMem,minBloco,requisicoes,threads,cleaningPercent,execucao,real_time,user_time,sys_time,max_memory_kb
8192,2,20,16,20,1286749,,,,
4096,32,50,16,80,1286759,,,,
4096,32,10,16,40,1286859,,,,
1024,64,30,16,100,1287140,,,,
8192,32,50,16,90,1287210,,,,
2048,2,30,16,80,1287240,,,,
1024,2,50,16,80,1287250,,,,
2048,64,100,16,90,1287340,,,,
4096,16,40,16,80,1287360,,,,
4096,4,30,16,20,1287400,,,,
1024,32,50,16,50,1287480,,,,
2048,4,50,16,100,1287511,,,,
4096,8,10,16,0,1287511,,,,
8192,16,50,16,40,1287581,,,,
4096,8,40,16,20,1287611,,,,
1024,8,30,16,20,1287620,,,,
4096,64,60,16,10,1287651,,,,
2048,2,50,16,0,1287842,,,,
2048,4,60,16,0,1287901,,,,
2048,16,40,16,20,1288101,,,,
1024,2,20,16,100,1288323,,,,
2048,32,30,16,0,1288342,,,,
1024,4,60,16,40,1288392,,,,
1024,32,30,16,30,1288592,,,,
8192,4,60,16,80,1288602,,,,
2048,8,100,16,70,1288613,,,,
2048,2,60,16,40,1288623,,,,
1024,2,30,16,20,1288893,,,,
8192,32,60,16,100,1288893,,,,
4096,64,30,16,60,1289003,,,,
4096,32,100,16,90,1289144,,,,
4096,32,100,16,0,1289174,,,,
2048,64,30,16,90,1289214,,,,
4096,8,40,16,100,1289214,,,,
8192,8,30,16,10,1289224,,,,
2048,2,50,16,40,1289314,,,,
2048,64,40,16,50,1289335,,,,
1024,64,10,16,60,1289564,,,,
1024,4,30,16,40,1289644,,,,
4096,8,30,16,80,1289665,,,,
2048,64,100,16,20,1289684,,,,
2048,8,60,16,60,1289805,,,,
4096,4,10,16,80,1289835,,,,
4096,16,40,16,70,1289885,,,,
8192,32,30,16,50,1289885,,,,
4096,2,40,16,50,1289905,,,,
2048,64,50,16,20,1289995,,,,
4096,2,50,16,90,1290015,,,,
8192,2,60,16,60,1290125,,,,
2048,2,40,16,60,1290195,,,,
4096,16,1000,16,10,1290266,,,,
2048,8,50,16,10,1290296,,,,
1024,32,50,16,30,1290336,,,,
2048,8,30,16,100,1290356,,,,
8192,64,20,16,80,1290396,,,,
1024,64,50,16,90,1290486,,,,
1024,16,10,16,90,1290556,,,,
1024,2,20,16,50,1290566,,,,
2048,2,20,16,10,1290567,,,,
8192,4,20,16,50,1290666,,,,
8192,2,60,16,100,1290707,,,,
2048,2,30,16,10,1290727,,,,
4096,4,20,16,80,1290887,,,,
2048,32,100,16,60,1290987,,,,
1024,8,100,16,10,1291117,,,,
2048,8,1000,16,0,1291168,,,,
1024,16,100,16,40,1291267,,,,
8192,16,10,16,100,1291267,,,,
8192,8,40,16,0,1291549,,,,
2048,32,10,16,100,1291639,,,,
2048,16,100,16,90,1291659,,,,
2048,4,60,16,70,1291828,,,,
4096,4,100,16,80,1291839,,,,
8192,16,40,16,80,1292010,,,,
8192,8,40,16,100,1292079,,,,
8192,2,10,16,0,1292119,,,,
8192,32,60,16,50,1292199,,,,
4096,64,50,16,90,1292369,,,,
4096,64,10,16,60,1292389,,,,
4096,2,20,16,70,1292570,,,,
8192,2,20,16,10,1292600,,,,
2048,32,60,16,40,1292801,,,,
8192,32,50,16,50,1292891,,,,
2048,2,10,16,20,1292911,,,,
8192,64,50,16,30,1292951,,,,
4096,2,1000,16,80,1292960,,,,
1024,64,40,16,0,1292961,,,,
1024,2,60,16,0,1292981,,,,
1024,8,20,16,0,1293021,,,,
1024,8,30,16,80,1293021,,,,
4096,64,10,16,70,1293021,,,,
8192,32,50,16,40,1293061,,,,
8192,8,1000,16,80,1293111,,,,
8192,16,50,16,70,1293342,,,,
4096,2,10,16,20,1293361,,,,
8192,2,10,16,10,1293381,,,,
8192,4,40,16,10,1293382,,,,
8192,32,40,16,90,1293402,,,,
4096,2,40,16,90,1293612,,,,
8192,8,30,16,70,1293612,,,,
2048,4,100,16,60,1293632,,,,
2048,4,10,16,0,1293652,,,,
8192,16,10,16,0,1293712,,,,
1024,32,30,16,10,1293713,,,,
8192,2,100,16,70,1293772,,,,
1024,64,40,16,60,1294103,,,,
4096,16,40,16,90,1294132,,,,
8192,16,100,16,50,1294133,,,,
8192,4,30,16,60,1294243,,,,
4096,16,40,16,10,1294384,,,,
1024,2,40,16,80,1294394,,,,
8192,64,20,16,40,1294474,,,,
4096,64,20,16,60,1294564,,,,
8192,32,50,16,60,1294614,,,,
8192,4,10,16,40,1294624,,,,
2048,32,100,16,50,1294634,,,,
1024,64,40,16,70,1294814,,,,
8192,64,40,16,90,1294864,,,,
4096,16,10,16,70,1294884,,,,
1024,16,30,16,40,1294935,,,,
2048,16,30,16,50,1295025,,,,
1024,64,10,16,70,1295035,,,,
8192,32,10,16,40,1295154,,,,
2048,8,20,16,60,1295155,,,,
2048,16,30,16,100,1295286,,,,
4096,8,10,16,50,1295305,,,,
8192,64,20,16,0,1295375,,,,
2048,2,20,16,70,1295376,,,,
8192,16,10,16,30,1295396,,,,
2048,32,40,16,80,1295405,,,,
2048,16,40,16,70,1295515,,,,
1024,64,40,16,90,1295525,,,,
8192,32,20,16,50,1295526,,,,
4096,16,40,16,0,1295596,,,,
8192,32,10,16,30,1295615,,,,
4096,2,20,16,40,1295826,,,,
4096,16,60,16,10,1295836,,,,
2048,16,20,16,70,1295866,,,,
4096,4,100,16,60,1295976,,,,
4096,64,30,16,0,1296107,,,,
4096,8,60,16,0,1296227,,,,
4096,16,1000,16,80,1296387,,,,
4096,2,40,16,40,1296427,,,,
1024,8,100,16,70,1296628,,,,
1024,4,10,16,80,1296667,,,,
8192,32,60,16,70,1296668,,,,
2048,4,20,16,20,1296678,,,,
8192,64,50,16,90,1296808,,,,
4096,16,10,16,100,1296828,,,,
8192,2,1000,16,70,1296828,,,,
1024,8,60,16,60,1296928,,,,
8192,32,50,16,80,1297008,,,,
1024,2,20,16,20,1297068,,,,
4096,32,20,16,60,1297078,,,,
2048,4,1000,16,40,1297089,,,,
8192,32,20,16,90,1297169,,,,
1024,32,100,16,80,1297289,,,,
2048,8,50,16,70,1297379,,,,
2048,8,30,16,70,1297409,,,,
8192,2,10,16,40,1297539,,,,
2048,4,20,16,50,1297619,,,,
8192,4,60,16,90,1297619,,,,
2048,4,20,16,10,1297669,,,,
8192,4,60,16,60,1297669,,,,
1024,4,60,16,90,1297749,,,,
8192,32,10,16,100,1298040,,,,
1024,8,1000,16,80,1298060,,,,
4096,2,50,16,80,1298311,,,,
1024,64,20,16,70,1298321,,,,
2048,2,1000,16,60,1298491,,,,
4096,2,30,16,10,1298661,,,,
1024,64,100,16,40,1298672,,,,
1024,64,60,16,80,1298781,,,,
2048,4,40,16,40,1298791,,,,
4096,2,40,16,30,1298902,,,,
8192,8,20,16,80,1298912,,,,
4096,32,1000,16,90,1299253,,,,
2048,16,40,16,50,1299333,,,,
8192,4,50,16,30,1299383,,,,
2048,16,20,16,20,1299402,,,,
1024,8,20,16,70,1299483,,,,
4096,32,1000,16,70,1299584,,,,
4096,64,100,16,0,1299623,,,,
2048,16,20,16,50,1299673,,,,
2048,4,30,16,60,1299703,,,,
2048,64,30,16,0,1299703,,,,
8192,16,50,16,20,1299723,,,,
8192,16,40,16,10,1299783,,,,
2048,64,100,16,30,1299804,,,,
2048,4,30,16,70,1299934,,,,
4096,8,60,16,40,1299953,,,,
4096,32,60,16,40,1299984,,,,
2048,8,50,16,50,1300064,,,,
1024,16,10,16,10,1300174,,,,
4096,4,40,16,60,1300225,,,,
1024,16,1000,16,90,1300374,,,,
1024,64,30,16,10,1300444,,,,
1024,2,100,16,50,1300535,,,,
4096,64,30,16,40,1300535,,,,
8192,64,60,16,50,1300545,,,,
2048,8,20,16,10,1300816,,,,
2048,8,40,16,60,1300846,,,,
1024,8,30,16,90,1300885,,,,
4096,2,50,16,20,1301016,,,,
8192,32,20,16,30,1301076,,,,
4096,32,60,16,90,1301115,,,,
2048,4,60,16,30,1301116,,,,
4096,4,40,16,30,1301156,,,,
2048,64,100,16,50,1301236,,,,
8192,64,100,16,20,1301266,,,,
1024,64,10,16,30,1301376,,,,
1024,2,50,16,50,1301566,,,,
2048,8,1000,16,100,1301647,,,,
4096,16,10,16,90,1301667,,,,
2048,64,1000,16,60,1301807,,,,
4096,8,50,16,10,1301907,,,,
4096,64,50,16,10,1301968,,,,
2048,32,50,16,100,1301988,,,,
4096,64,10,16,10,1302008,,,,
2048,4,10,16,60,1302048,,,,
2048,2,100,16,10,1302097,,,,
4096,32,50,16,100,1302108,,,,
1024,2,100,16,30,1302188,,,,
8192,64,40,16,50,1302188,,,,
2048,8,20,16,80,1302228,,,,
1024,4,10,16,10,1302258,,,,
2048,4,60,16,100,1302258,,,,
8192,64,10,16,30,1302308,,,,
2048,2,10,16,60,1302468,,,,
4096,4,30,16,0,1302498,,,,
4096,8,50,16,90,1302499,,,,
8192,64,30,16,50,1302729,,,,
2048,4,60,16,50,1302779,,,,
4096,64,40,16,0,1302849,,,,
2048,64,60,16,70,1302909,,,,
8192,16,100,16,20,1302959,,,,
8192,4,40,16,40,1302990,,,,
8192,32,20,16,60,1303129,,,,
4096,4,10,16,30,1303140,,,,
2048,16,50,16,10,1303300,,,,
8192,2,40,16,20,1303330,,,,
4096,4,60,16,60,1303410,,,,
1024,16,60,16,90,1303730,,,,
1024,2,20,16,90,1303831,,,,
2048,2,30,16,100,1303831,,,,
8192,64,1000,16,40,1304042,,,,
4096,32,40,16,40,1304081,,,,
2048,16,30,16,30,1304121,,,,
2048,8,40,16,20,1304242,,,,
8192,16,60,16,0,1304272,,,,
2048,64,20,16,70,1304341,,,,
8192,2,40,16,10,1304342,,,,
1024,32,100,16,20,1304362,,,,
4096,16,30,16,50,1304652,,,,
4096,4,20,16,90,1304793,,,,
1024,2,10,16,60,1304883,,,,
1024,64,10,16,80,1304933,,,,
1024,4,30,16,10,1304943,,,,
4096,4,50,16,50,1304973,,,,
4096,2,20,16,100,1305054,,,,
8192,2,10,16,60,1305093,,,,
4096,32,40,16,50,1305103,,,,
2048,32,60,16,30,1305244,,,,
8192,16,30,16,30,1305264,,,,
8192,2,50,16,100,1305284,,,,
8192,2,60,16,0,1305414,,,,
2048,64,20,16,30,1305524,,,,
1024,64,30,16,60,1305695,,,,
1024,64,40,16,100,1305705,,,,
8192,32,20,16,80,1305784,,,,
1024,4,10,16,60,1305785,,,,
2048,16,10,16,0,1306005,,,,
2048,4,100,16,0,1306045,,,,
2048,16,60,16,100,1306165,,,,
4096,8,50,16,80,1306196,,,,
2048,64,60,16,50,1306245,,,,
2048,2,100,16,50,1306246,,,,
2048,8,10,16,20,1306385,,,,
1024,16,100,16,100,1306636,,,,
4096,2,30,16,0,1306696,,,,
4096,64,50,16,70,1306927,,,,
1024,32,30,16,80,1306987,,,,
8192,16,20,16,50,1307407,,,,
4096,2,100,16,30,1307638,,,,
8192,8,50,16,60,1307718,,,,
4096,8,60,16,60,1307798,,,,
8192,8,30,16,80,1307908,,,,
2048,64,1000,16,100,1307928,,,,
8192,2,10,16,100,1307989,,,,
1024,4,1000,16,40,1307999,,,,
4096,32,10,16,80,1308039,,,,
4096,64,10,16,50,1308139,,,,
8192,4,30,16,50,1308239,,,,
8192,2,10,16,70,1308249,,,,
4096,16,100,16,90,1308369,,,,
1024,4,100,16,10,1308429,,,,
8192,64,40,16,0,1308700,,,,
4096,8,10,16,40,1308710,,,,
8192,64,20,16,90,1308730,,,,
1024,4,100,16,20,1308830,,,,
8192,32,10,16,80,1308861,,,,
2048,8,40,16,30,1308951,,,,
8192,32,60,16,60,1309001,,,,
8192,2,20,16,90,1309010,,,,
1024,16,30,16,70,1309071,,,,
4096,2,50,16,50,1309381,,,,
1024,8,100,16,50,1309411,,,,
4096,8,20,16,90,1309492,,,,
1024,4,40,16,100,1309531,,,,
8192,8,100,16,50,1309591,,,,
4096,8,20,16,10,1309602,,,,
1024,8,30,16,70,1309611,,,,
1024,16,100,16,80,1309782,,,,
2048,16,20,16,60,1309872,,,,
2048,16,40,16,10,1309902,,,,
1024,32,10,16,10,1309942,,,,
2048,64,60,16,20,1309953,,,,
8192,4,60,16,50,1309983,,,,
8192,4,1000,16,20,1310123,,,,
4096,16,10,16,40,1310132,,,,
1024,64,10,16,0,1310293,,,,
4096,32,50,16,60,1310383,,,,
8192,4,60,16,30,1310393,,,,
8192,16,100,16,30,1310503,,,,
1024,8,40,16,80,1310574,,,,
1024,64,50,16,50,1310613,,,,
8192,64,40,16,100,1310643,,,,
2048,32,20,16,40,1310713,,,,
1024,2,100,8,80,1310814,,,,
4096,8,40,16,60,1310964,,,,
1024,4,1000,16,0,1311044,,,,
2048,2,60,16,100,1311075,,,,
8192,4,10,16,100,1311114,,,,
8192,64,10,16,20,1311314,,,,
8192,16,60,16,50,1311435,,,,
1024,16,50,16,50,1311855,,,,
2048,32,40,16,30,1311936,,,,
1024,16,1000,16,50,1312026,,,,
4096,32,50,16,0,1312076,,,,
8192,2,100,16,80,1312086,,,,
2048,64,30,16,20,1312547,,,,
1024,64,60,16,70,1312687,,,,
8192,32,1000,16,50,1312787,,,,
1024,4,100,16,50,1312818,,,,
1024,8,40,16,0,1312857,,,,
4096,32,40,16,20,1312918,,,,
2048,16,10,16,80,1313068,,,,
2048,16,1000,16,80,1313068,,,,
4096,8,1000,16,80,1313078,,,,
2048,2,100,16,40,1313188,,,,
4096,64,30,16,20,1313188,,,,
4096,32,20,16,50,1313309,,,,
8192,2,30,16,20,1313488,,,,
2048,4,40,16,90,1313599,,,,
4096,4,100,16,50,1313929,,,,
4096,2,1000,16,40,1313980,,,,
1024,8,50,16,70,1314070,,,,
8192,16,60,16,10,1314100,,,,
1024,8,100,16,100,1314130,,,,
1024,64,50,16,30,1314160,,,,
1024,64,40,16,20,1314330,,,,
2048,32,40,16,0,1314450,,,,
1024,64,20,16,80,1314470,,,,
2048,4,30,16,100,1314481,,,,
8192,64,100,16,60,1314520,,,,
1024,4,40,16,40,1314611,,,,
4096,64,20,16,20,1314711,,,,
8192,8,30,16,0,1314741,,,,
1024,4,1000,16,30,1314761,,,,
4096,4,1000,16,90,1315002,,,,
8192,64,30,16,80,1315012,,,,
2048,32,40,16,100,1315282,,,,
1024,8,50,16,90,1315382,,,,
2048,2,50,16,70,1315452,,,,
1024,16,1000,16,100,1315483,,,,
1024,16,20,16,90,1315573,,,,
2048,8,10,16,0,1315703,,,,
8192,4,20,16,70,1315853,,,,
2048,2,40,16,30,1315903,,,,
2048,4,20,16,100,1316053,,,,
1024,8,30,16,30,1316194,,,,
2048,8,30,16,50,1316203,,,,
2048,8,60,16,80,1316234,,,,
2048,2,10,16,50,1316284,,,,
8192,8,30,16,60,1316364,,,,
4096,32,20,16,70,1316624,,,,
2048,4,40,16,70,1316865,,,,
4096,32,30,16,50,1317897,,,,
8192,8,20,16,100,1317907,,,,
8192,16,10,16,90,1317907,,,,
4096,64,50,16,20,1317997,,,,
1024,64,30,16,90,1318007,,,,
4096,8,50,16,40,1318157,,,,
4096,32,60,16,20,1318178,,,,
8192,4,40,16,90,1318188,,,,
1024,4,10,16,100,1318278,,,,
4096,64,100,16,100,1318598,,,,
1024,32,10,16,60,1318668,,,,
1024,2,10,16,10,1318779,,,,
2048,2,30,16,20,1318819,,,,
2048,4,1000,16,90,1319089,,,,
4096,16,100,16,50,1319179,,,,
2048,32,50,16,0,1319189,,,,
1024,8,10,16,80,1319310,,,,
2048,2,60,16,80,1319400,,,,
4096,16,20,16,80,1319410,,,,
1024,64,100,16,10,1319520,,,,
8192,64,50,16,60,1319540,,,,
2048,4,1000,16,70,1319590,,,,
8192,8,100,16,10,1319590,,,,
8192,8,50,16,80,1319800,,,,
8192,16,60,16,70,1319871,,,,
1024,16,100,16,0,1319880,,,,
2048,2,20,16,60,1319941,,,,
4096,4,20,16,50,1319950,,,,
2048,8,60,16,50,1320040,,,,
4096,32,10,16,90,1320401,,,,
2048,4,40,16,30,1320442,,,,
2048,32,60,16,0,1320522,,,,
2048,16,20,16,30,1320582,,,,
4096,2,40,16,70,1320602,,,,
8192,32,10,16,90,1320732,,,,
8192,16,100,16,10,1320762,,,,
8192,8,20,16,50,1320782,,,,
4096,4,50,16,90,1320822,,,,
2048,2,60,16,30,1321143,,,,
1024,64,10,16,20,1321283,,,,
8192,32,60,16,80,1321303,,,,
8192,2,60,16,70,1321393,,,,
2048,32,10,16,90,1321413,,,,
4096,8,40,16,40,1321514,,,,
8192,16,20,16,30,1321534,,,,
2048,64,60,16,0,1321554,,,,
4096,32,20,16,100,1321593,,,,
8192,32,100,16,70,1321624,,,,
8192,2,40,16,100,1321704,,,,
2048,2,1000,16,30,1321885,,,,
4096,4,60,16,100,1321894,,,,
8192,2,40,16,70,1321915,,,,
1024,16,100,16,20,1322015,,,,
4096,4,50,16,80,1322125,,,,
2048,4,1000,16,0,1322195,,,,
4096,4,20,16,70,1322195,,,,
2048,16,40,16,40,1322254,,,,
8192,4,60,16,0,1322386,,,,
8192,64,10,16,70,1322465,,,,
8192,8,10,16,90,1322556,,,,
4096,2,100,16,90,1322756,,,,
4096,64,40,16,90,1322846,,,,
4096,64,100,16,40,1322876,,,,
1024,2,1000,16,60,1323087,,,,
2048,2,50,16,30,1323087,,,,
1024,64,60,16,60,1323206,,,,
2048,4,50,16,20,1323217,,,,
1024,2,10,16,0,1323347,,,,
8192,8,20,16,10,1323377,,,,
8192,8,1000,16,30,1323527,,,,
2048,64,10,16,50,1323758,,,,
8192,64,30,16,90,1323818,,,,
4096,8,10,16,80,1323958,,,,
1024,4,10,16,40,1324088,,,,
1024,2,50,16,100,1324139,,,,
4096,64,10,16,100,1324139,,,,
2048,8,100,16,30,1324268,,,,
1024,64,50,16,10,1324269,,,,
2048,16,60,16,0,1324308,,,,
8192,2,100,16,50,1324550,,,,
2048,2,20,16,90,1324660,,,,
4096,4,10,16,90,1324730,,,,
2048,64,60,16,40,1324840,,,,
1024,16,30,16,60,1324890,,,,
8192,16,50,16,100,1324900,,,,
4096,16,50,16,40,1325091,,,,
4096,2,50,16,30,1325211,,,,
8192,32,100,16,100,1325211,,,,
4096,4,100,16,40,1325230,,,,
1024,64,1000,16,10,1325270,,,,
8192,16,100,16,60,1325270,,,,
4096,2,1000,16,60,1325341,,,,
8192,2,60,16,40,1325591,,,,
8192,32,40,16,70,1325822,,,,
4096,16,100,16,40,1325862,,,,
2048,64,30,16,30,1325932,,,,
8192,64,60,16,10,1326042,,,,
2048,2,1000,16,70,1326112,,,,
4096,4,30,16,30,1326152,,,,
8192,8,40,16,10,1326352,,,,
1024,32,40,16,100,1326452,,,,
4096,8,20,16,20,1326583,,,,
8192,8,100,16,70,1326613,,,,
2048,4,100,16,30,1326773,,,,
2048,2,60,16,20,1326853,,,,
1024,2,1000,16,30,1326913,,,,
4096,16,50,16,30,1326934,,,,
8192,32,40,16,20,1326953,,,,
2048,4,30,16,10,1327184,,,,
1024,8,10,16,30,1327214,,,,
2048,32,10,16,50,1327224,,,,
1024,64,60,16,10,1327275,,,,
1024,4,100,16,80,1327304,,,,
4096,64,30,16,80,1327334,,,,
4096,32,100,16,20,1327435,,,,
2048,8,1000,16,90,1327525,,,,
8192,2,100,16,0,1327635,,,,
4096,8,50,16,50,1327725,,,,
2048,64,30,16,100,1327845,,,,
4096,64,50,16,40,1328397,,,,
4096,32,60,16,60,1328456,,,,
8192,32,100,16,40,1328456,,,,
8192,2,60,16,90,1328527,,,,
8192,2,40,16,30,1328547,,,,
8192,2,20,16,40,1328567,,,,
1024,4,100,16,60,1328587,,,,
2048,32,50,16,70,1328677,,,,
4096,8,20,16,0,1328697,,,,
2048,4,50,16,80,1328707,,,,
4096,4,1000,16,40,1328777,,,,
4096,2,40,16,100,1328857,,,,
8192,2,50,16,0,1328937,,,,
2048,2,50,16,80,1328967,,,,
2048,8,60,16,30,1329137,,,,
4096,32,20,16,40,1329187,,,,
2048,2,30,16,30,1329217,,,,
2048,4,40,16,80,1329248,,,,
4096,8,40,16,70,1329388,,,,
1024,8,30,16,50,1329639,,,,
4096,64,100,16,20,1329718,,,,
8192,8,1000,16,50,1329759,,,,
2048,2,50,16,60,1329849,,,,
1024,64,50,16,80,1329889,,,,
2048,2,10,16,90,1330049,,,,
2048,8,10,16,90,1330050,,,,
1024,4,100,16,40,1330150,,,,
4096,16,10,16,60,1330180,,,,
4096,16,100,16,80,1330270,,,,
2048,8,100,16,40,1330390,,,,
2048,2,100,16,30,1330500,,,,
2048,32,30,16,90,1330741,,,,
2048,64,100,16,0,1330751,,,,
2048,2,100,16,90,1330790,,,,
2048,32,1000,16,20,1331001,,,,
4096,2,10,16,40,1331062,,,,
2048,8,10,16,40,1331091,,,,
1024,4,1000,16,60,1331172,,,,
2048,2,50,16,90,1331282,,,,
4096,32,1000,16,60,1331372,,,,
1024,2,50,16,0,1331412,,,,
1024,2,40,16,100,1331432,,,,
1024,32,10,16,30,1331461,,,,
8192,4,30,16,0,1331542,,,,
1024,64,20,16,40,1331782,,,,
2048,4,100,16,90,1331792,,,,
2048,2,10,16,70,1331843,,,,
8192,4,100,16,70,1331843,,,,
4096,4,1000,16,50,1331853,,,,
1024,16,20,16,0,1331903,,,,
1024,64,20,16,20,1332033,,,,
2048,64,10,16,30,1332283,,,,
1024,64,100,16,50,1332524,,,,
4096,64,10,16,30,1332584,,,,
2048,16,20,16,40,1332594,,,,
2048,32,1000,16,90,1332594,,,,
8192,32,1000,16,30,1332724,,,,
2048,64,1000,16,0,1332785,,,,
8192,4,10,16,70,1333105,,,,
1024,8,60,16,80,1333285,,,,
8192,64,20,16,50,1333435,,,,
8192,16,20,16,10,1333446,,,,
8192,2,20,16,30,1333496,,,,
2048,2,40,16,50,1333526,,,,
4096,8,20,16,50,1333616,,,,
4096,2,100,16,0,1333726,,,,
4096,8,100,16,70,1333796,,,,
2048,32,10,16,30,1334007,,,,
4096,32,10,16,50,1334007,,,,
8192,32,60,16,40,1334137,,,,
2048,16,30,16,60,1334187,,,,
2048,8,20,16,90,1334197,,,,
1024,32,50,16,0,1334277,,,,
2048,32,10,16,60,1334288,,,,
2048,32,1000,16,60,1334338,,,,
8192,16,50,16,80,1334367,,,,
2048,32,20,16,0,1334578,,,,
8192,32,30,16,100,1334628,,,,
1024,32,30,16,90,1334648,,,,
4096,64,1000,16,60,1334718,,,,
8192,4,40,16,20,1334838,,,,
8192,2,30,16,0,1334848,,,,
4096,16,1000,16,50,1334938,,,,
2048,2,1000,16,40,1335279,,,,
4096,4,20,16,40,1335700,,,,
4096,32,30,16,80,1335830,,,,
2048,2,1000,16,0,1335980,,,,
4096,16,100,16,70,1336000,,,,
2048,16,100,16,10,1336221,,,,
1024,64,40,16,30,1336371,,,,
8192,8,50,16,30,1336411,,,,
2048,32,100,16,0,1336472,,,,
8192,32,30,16,60,1336692,,,,
4096,64,100,16,70,1336792,,,,
8192,32,40,16,30,1336852,,,,
4096,32,30,16,70,1336862,,,,
8192,64,10,16,80,1336892,,,,
8192,8,100,16,30,1336912,,,,
4096,16,50,16,80,1337052,,,,
8192,64,60,16,70,1337282,,,,
4096,64,100,16,90,1337292,,,,
1024,4,100,16,0,1337343,,,,
8192,64,40,16,20,1337373,,,,
4096,8,10,16,100,1337493,,,,
1024,16,40,16,0,1337553,,,,
8192,16,20,16,0,1337613,,,,
2048,64,100,16,80,1337674,,,,
4096,8,20,16,30,1337803,,,,
8192,2,60,16,30,1337823,,,,
4096,64,20,16,100,1337883,,,,
4096,4,20,16,60,1337884,,,,
4096,2,10,16,30,1337914,,,,
8192,2,50,16,80,1337924,,,,
8192,64,40,16,70,1338024,,,,
2048,4,40,16,50,1338104,,,,
1024,8,50,16,60,1338124,,,,
8192,16,50,16,30,1338154,,,,
4096,4,20,16,10,1338165,,,,
1024,16,1000,16,10,1338315,,,,
8192,16,40,16,60,1338465,,,,
4096,32,1000,16,0,1338475,,,,
2048,2,10,16,100,1338505,,,,
2048,32,1000,16,100,1338535,,,,
4096,32,20,16,0,1338575,,,,
2048,2,30,16,40,1338616,,,,
8192,4,30,16,80,1338626,,,,
8192,64,30,16,100,1338766,,,,
4096,32,1000,16,10,1338986,,,,
8192,64,40,16,80,1339006,,,,
4096,2,1000,16,0,1339096,,,,
2048,32,30,16,20,1339317,,,,
8192,64,10,16,0,1339317,,,,
4096,4,100,16,10,1339357,,,,
8192,4,40,16,50,1339447,,,,
2048,64,50,16,90,1339486,,,,
2048,8,20,16,20,1339527,,,,
8192,4,20,16,80,1339607,,,,
8192,8,20,16,40,1340047,,,,
8192,32,20,16,40,1340118,,,,
8192,2,50,16,50,1340138,,,,
4096,2,30,16,50,1340158,,,,
4096,2,50,16,60,1340248,,,,
2048,8,1000,16,10,1340278,,,,
4096,32,10,16,100,1340278,,,,
1024,64,20,16,0,1340519,,,,
4096,16,60,16,60,1340639,,,,
8192,4,50,16,0,1340649,,,,
1024,32,100,16,100,1340909,,,,
2048,64,60,16,60,1340999,,,,
8192,64,100,16,0,1341150,,,,
8192,32,30,16,90,1341200,,,,
8192,16,10,16,40,1341219,,,,
8192,16,100,16,80,1341310,,,,
4096,8,60,16,50,1341501,,,,
2048,16,100,16,30,1341570,,,,
8192,32,30,16,10,1341631,,,,
4096,64,60,16,0,1341771,,,,
1024,16,60,16,20,1341891,,,,
2048,4,100,16,80,1342001,,,,
2048,32,1000,16,40,1342041,,,,
1024,2,60,16,30,1342181,,,,
4096,8,50,16,0,1342452,,,,
4096,4,60,16,30,1342813,,,,
4096,16,50,16,90,1342913,,,,
4096,4,30,16,50,1342923,,,,
8192,4,50,16,90,1343013,,,,
1024,64,100,16,60,1343023,,,,
8192,4,1000,16,10,1343134,,,,
1024,32,30,16,60,1343184,,,,
4096,4,30,16,90,1343855,,,,
8192,4,100,16,60,1343855,,,,
8192,2,30,16,50,1343875,,,,
8192,16,20,16,20,1343915,,,,
2048,16,100,16,0,1344095,,,,
4096,32,30,16,20,1344325,,,,
8192,16,10,16,60,1344426,,,,
8192,4,20,16,10,1344706,,,,
8192,4,1000,16,100,1344737,,,,
1024,64,40,16,40,1344797,,,,
2048,16,30,16,10,1345147,,,,
4096,16,20,16,70,1345358,,,,
1024,4,10,16,90,1345397,,,,
1024,2,60,16,80,1345428,,,,
4096,8,10,16,20,1345538,,,,
4096,16,1000,16,0,1345538,,,,
4096,8,10,16,70,1346149,,,,
8192,16,20,16,40,1346160,,,,
2048,32,20,16,100,1346379,,,,
8192,8,10,16,50,1346490,,,,
8192,8,1000,16,90,1346560,,,,
2048,16,60,16,60,1346570,,,,
1024,64,1000,16,90,1346670,,,,
2048,8,30,16,30,1346750,,,,
8192,2,30,16,10,1346771,,,,
1024,8,50,16,100,1346780,,,,
8192,16,1000,16,40,1346820,,,,
2048,64,60,16,100,1346910,,,,
1024,32,100,16,60,1346991,,,,
2048,64,10,16,70,1347040,,,,
8192,64,100,16,90,1347051,,,,
4096,4,100,16,30,1347171,,,,
4096,8,100,16,100,1347231,,,,
2048,4,60,16,60,1347823,,,,
4096,64,60,16,70,1348052,,,,
1024,64,10,16,90,1348213,,,,
2048,8,50,16,40,1348243,,,,
2048,8,1000,16,40,1348333,,,,
2048,8,60,16,100,1348353,,,,
1024,16,10,16,30,1348423,,,,
8192,64,40,16,40,1348473,,,,
2048,2,50,16,100,1348533,,,,
4096,16,30,16,90,1348553,,,,
2048,32,100,16,100,1348624,,,,
8192,4,50,16,100,1348734,,,,
4096,2,40,16,10,1348914,,,,
4096,16,100,16,20,1348975,,,,
2048,64,40,16,60,1348984,,,,
8192,16,1000,16,0,1349124,,,,
4096,8,30,16,60,1349205,,,,
1024,64,20,16,10,1349215,,,,
1024,8,100,16,80,1349395,,,,
1024,64,1000,16,70,1349625,,,,
1024,16,10,16,50,1349745,,,,
1024,64,1000,16,20,1349756,,,,
